"competitorId","competitorName","firstName","lastName","gender","genderId","age","ageNull","height","heightNull","weight","weightNull","bmi","bmiNull","affiliateName","affiliateId","countryOfOriginName","countryOfOriginCode","regionName","regionId","status","statusId","year","overallRank","overallScore","openCompetitor","openRank","openScore","gamesCompetitions","openCompetitions"
1616,"Russ Greene","Russ","Greene","M",1,20,0,178,0,83,0,26.1961873500821,0,"",0,"",0,"",0,"ACT",1,2007,11,232,0,1000,5000,1,0
1685,"Christopher Woods","Christopher","Woods","M",1,29,0,163,0,82,0,30.8630358688697,0,"",0,"",0,"",0,"ACT",1,2008,32,19,0,1000,5000,1,0
1690,"Travis Mayer","Travis","Mayer","M",1,23,0,181,0,93,0,28.3874118616648,0,"CrossFit Passion",7104,"United States",1,"North America",1,"ACT",1,2014,29,483,1,17,566,1,1
1721,"Jeremy Mghenyi","Jeremy","Mghenyi","M",1,28,0,173,0,90,0,30.0711684319556,0,"CrossFit Progression",11016,"Kenya",59,"Africa",5,"CUT",4,2019,87,0,1,1000,5000,0,1
1812,"Miranda Oldroyd","Miranda","Oldroyd","F",2,25,0,166,0,64,0,23.2254318478734,0,"",0,"",0,"",0,"ACT",1,2008,22,27,0,1000,5000,1,1
1819,"Justin Allen","Justin","Allen","M",1,25,0,183,0,95,0,28.3675236644868,0,"",0,"United States",1,"North America",1,"CUT",4,2012,26,397,1,11,463,1,1
1910,"Emily Beers","Emily","Beers","F",2,30,0,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"CrossFit Vancouver",889,"Canada",5,"North America",1,"CUT",4,2014,37,310,1,495,4470,1,1
2006,"Eric Jones","Eric","Jones","M",1,22,0,173,0,84,0,28.0664238698253,0,"",0,"",0,"",0,"ACT",1,2008,101,30,0,1000,5000,1,1
2088,"Camilla Salomonsson Hellman","Camilla","Salomonsson Hellman","F",2,27,0,165,0,69,0,25.3443526170799,0,"CrossFit Nordic",1009,"Sweden",11,"Europe",4,"ACT",1,2018,24,482,1,51,1313,1,1
2099,"Harriet Roberts","Harriet","Roberts","F",2,28,0,171,0,68,0,23.2550186382135,0,"CrossFit Athletic",2414,"New Zealand",2,"Oceania",7,"ACT",1,2020,28,0,1,59,601,0,1
2386,"Trish Davis","Trish","Davis","F",2,27,0,173,0,70,0,23.3886865581877,0,"",0,"",0,"",0,"ACT",1,2008,28,29,0,1000,5000,1,1
2476,"Luke Schafer","Luke","Schafer","M",1,26,0,173,0,84,0,28.0664238698253,0,"CrossFit Kilo II",17335,"United States",1,"North America",1,"ACT",1,2020,22,0,1,46,592,0,1
2517,"Elvar Þór Karlsson","Elvar Þór","Karlsson","M",1,20,0,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"Iceland",6,"Europe",4,"CUT",4,2011,42,92,1,209,2682,1,1
2519,"Michele Fumagalli","Michele","Fumagalli","F",2,30,0,166,0,71,0,25.7657134562346,0,"CrossFit Thunderbolt",17605,"United States",1,"North America",1,"WD",2,2018,40,28,1,112,1981,1,1
2536,"Samantha Briggs","Samantha","Briggs","F",2,28,0,170,0,62,0,21.4532871972318,0,"",0,"",0,"",0,"CUT",4,2010,19,105,0,1000,5000,1,1
2559,"Steven Fawcett","Steven","Fawcett","M",1,27,0,173,0,85,0,28.4005479635136,0,"CrossFit JST",5954,"United Kingdom",10,"Europe",4,"ACT",1,2015,26,454,1,22,1048,1,1
2564,"Breanne Feudale","Breanne","Feudale","F",2,28,0,153,0,55,0,23.4952368747063,0,"",0,"",0,"",0,"CUT",4,2009,45,145,0,1000,5000,1,1
2615,"Daniel Hershey","Daniel","Hershey","M",1,25,0,188,0,103,0,29.1421457673155,0,"",0,"Japan",7,"Asia",6,"CUT",4,2011,43,92,1,781,5000,1,1
2687,"Jessica Core","Jessica","Core","F",2,30,0,158,0,62,0,24.8357634994392,0,"CrossFit Fort Vancouver",1792,"United States",1,"North America",1,"ACT",1,2015,34,367,1,16,607,1,1
2698,"Colin Jenkins","Colin","Jenkins","M",1,20,0,176,0,82,0,26.4721074380165,0,"",0,"",0,"",0,"ACT",1,2008,77,24,0,1000,5000,1,1
2725,"Noah Ohlsen","Noah","Ohlsen","M",1,23,0,171,0,87,0,29.7527444341849,0,"Peak 360 CrossFit",2509,"United States",1,"North America",1,"ACT",1,2014,8,761,1,20,596,1,1
2766,"Lukas Esslinger","Lukas","Esslinger","M",1,23,0,181,0,91,0,27.7769298861451,0,"CrossFit Kreis 9",12469,"Switzerland",14,"Europe",4,"ACT",1,2016,21,511,1,58,720,1,1
2770,"Candice Howe","Candice","Howe","F",2,26,0,168,0,69,0,24.4472789115646,0,"",0,"United Arab Emirates",12,"Asia",6,"CUT",4,2011,44,83,0,1000,5000,1,4
2918,"Jeff Leonard","Jeff","Leonard","M",1,33,0,191,0,109,0,29.8785669252488,0,"",0,"",0,"",0,"DNF",3,2009,14,111,0,1000,5000,1,4
2942,"Kara Saunders","Kara","Saunders","F",2,21,0,162,0,74,0,28.1969212010364,0,"CrossFit Roar",269,"Australia",3,"Oceania",7,"CUT",4,2012,19,527,1,78,1039,1,1
3008,"Brian Quinlan","Brian","Quinlan","M",1,34,0,183,0,100,0,29.8605512257756,0,"CrossFit Explode",3234,"United States",1,"North America",1,"CUT",4,2012,45,166,1,340,4467,1,1
3180,"Joshua Bridges","Joshua","Bridges","M",1,28,0,181,0,98,0,29.913616800464,0,"",0,"United States",1,"North America",1,"ACT",1,2011,2,763,0,1000,5000,1,1
3200,"Dani Horan","Dani","Horan","F",2,25,0,168,0,69,0,24.4472789115646,0,"Champlain Valley CrossFit",2080,"United States",1,"North America",1,"ACT",1,2013,18,642,1,92,1047,1,1
3217,"Jennifer Jones","Jennifer","Jones","F",2,26,0,166,0,64,0,23.2254318478734,0,"District CrossFit",199,"United States",1,"North America",1,"CUT",4,2012,28,378,1,22,458,1,1
3381,"Phil Hesketh","Phil","Hesketh","M",1,24,0,180,0,96,0,29.6296296296296,0,"InnerFight CrossFit DXB",1920,"United Arab Emirates",12,"Asia",6,"ACT",1,2015,29,400,1,348,5000,1,1
3407,"Michele Letendre","Michele","Letendre","F",2,25,0,155,0,59,0,24.5577523413111,0,"",0,"Canada",5,"North America",1,"CUT",4,2011,25,246,1,99,1368,1,1
3532,"Kimberly Malz","Kimberly","Malz","F",2,38,0,158,0,59,0,23.6340330075308,0,"",0,"",0,"",0,"CUT",4,2009,56,186,0,1000,5000,1,6
3678,"Margaux Alvarez","Margaux","Alvarez","F",2,28,0,171,0,69,0,23.5970042064225,0,"Diablo CrossFit",793,"United States",1,"North America",1,"ACT",1,2013,26,520,1,70,842,1,1
3991,"Lauren Brooks","Lauren","Brooks","F",2,27,0,171,0,73,0,24.9649464792586,0,"CrossFit Salvation",2035,"United States",1,"North America",1,"ACT",1,2014,7,695,1,112,1586,1,1
4045,"Robert Corson","Robert","Corson","M",1,43,0,186,0,84,0,24.2802636142907,0,"",0,"",0,"",0,"ACT",1,2008,45,20,0,1000,5000,1,1
4105,"Jason Boag","Jason","Boag","M",1,27,0,173,0,82,0,27.3981756824485,0,"",0,"",0,"",0,"ACT",1,2008,38,19,0,1000,5000,1,1
4158,"Blair Morrison","Blair","Morrison","M",1,27,0,183,0,87,0,25.9786795664248,0,"",0,"",0,"",0,"ACT",1,2009,7,111,0,1000,5000,1,1
4322,"Megan Smith","Megan","Smith","F",2,38,0,172,0,75,0,25.3515413737155,0,"",0,"",0,"",0,"CUT",4,2010,35,119,0,1000,5000,1,1
4388,"Chad Furey","Chad","Furey","M",1,21,0,173,0,87,0,29.0687961508904,0,"",0,"",0,"",0,"CUT",4,2009,55,223,0,1000,5000,1,1
4406,"Matt Hathcock","Matt","Hathcock","M",1,28,0,176,0,91,0,29.3775826446281,0,"",0,"United States",1,"North America",1,"ACT",1,2013,29,540,1,457,4062,1,1
4422,"Holly Mata","Holly","Mata","F",2,32,0,163,0,69,0,25.9701155481953,0,"Get Lifted CrossFit",2056,"United States",1,"North America",1,"CUT",4,2013,37,318,1,127,1386,1,1
4732,"Rick Frausto","Rick","Frausto","M",1,30,0,166,0,73,0,26.4915082014806,0,"",0,"",0,"",0,"ACT",1,2008,6,15,0,1000,5000,1,1
4820,"Noah Pester","Noah","Pester","M",1,29,0,183,0,89,0,26.5758905909403,0,"",0,"United States",1,"North America",1,"CUT",4,2011,39,123,1,66,1230,1,1
4895,"Jordan Troyan","Jordan","Troyan","M",1,29,0,178,0,84,0,26.5118040651433,0,"CrossFit Rage",3997,"United States",1,"North America",1,"ACT",1,2013,24,572,1,351,3416,1,1
4925,"Emily Bridgers","Emily","Bridgers","F",2,27,0,155,0,62,0,25.8064516129032,0,"CrossFit Terminus",7576,"United States",1,"North America",1,"ACT",1,2014,6,705,1,9,273,1,1
4945,"James Hobart","James","Hobart","M",1,23,0,173,0,84,0,28.0664238698253,0,"",0,"",0,"",0,"CUT",4,2009,70,112,0,1000,5000,1,5
4992,"Bjorn Albrecht-walker","Bjorn","Albrecht-walker","M",1,30,0,183,0,83,0,24.7842575173938,0,"",0,"",0,"",0,"CUT",4,2010,38,127,0,1000,5000,1,1
5013,"Alex Anderson","Alex","Anderson","M",1,25,0,178,0,93,0,29.3523545006944,0,"",0,"United States",1,"North America",1,"ACT",1,2015,13,583,1,8,490,1,1
5046,"Douglas Oberbeck","Douglas","Oberbeck","M",1,23,0,188,0,84,0,23.766410140335,0,"",0,"",0,"",0,"CUT",4,2010,45,167,0,1000,5000,1,4
5111,"Bryan Miller","Bryan","Miller","M",1,22,0,186,0,96,0,27.7488727020465,0,"Beaverton CrossFit",1621,"United States",1,"North America",1,"CUT",4,2013,31,416,1,108,1709,1,1
5186,"Wes Piatt","Wes","Piatt","M",1,27,0,181,0,85,0,25.9454839595861,0,"CrossFit Inferno",809,"United States",1,"North America",1,"CUT",4,2013,35,376,1,23,486,1,1
5200,"Pat Barber","Pat","Barber","M",1,22,0,171,0,80,0,27.3588454567217,0,"",0,"",0,"",0,"ACT",1,2008,4,15,0,1000,5000,1,1
5231,"Tia Mcdougall","Tia","Mcdougall","F",2,25,0,159,0,69,0,27.2932241604367,0,"",0,"",0,"",0,"CUT",4,2009,67,109,0,1000,5000,1,1
5284,"Daniel Tyminski","Daniel","Tyminski","M",1,25,0,176,0,89,0,28.7319214876033,0,"",0,"United States",1,"North America",1,"CUT",4,2011,25,262,1,6,157,1,1
5296,"Jeremy Meredith","Jeremy","Meredith","M",1,24,0,183,0,96,0,28.6661291767446,0,"",0,"Canada",5,"North America",1,"CUT",4,2011,45,90,1,93,1497,1,1
5312,"Nick Urankar","Nick","Urankar","M",1,27,0,178,0,88,0,27.7742709253882,0,"",0,"United States",1,"North America",1,"CUT",4,2011,36,147,0,1000,5000,1,2
5512,"Stacie Tovar","Stacie","Tovar","F",2,24,0,166,0,65,0,23.5883292204964,0,"",0,"",0,"",0,"CUT",4,2009,36,195,0,1000,5000,1,2
5718,"Jason Hoggan","Jason","Hoggan","M",1,27,0,178,0,87,0,27.458654210327,0,"CrossFit Heath",2921,"United States",1,"North America",1,"CUT",4,2012,38,284,1,35,1036,1,1
5785,"Brista Mayfield","Brista","Mayfield","F",2,30,0,158,0,67,0,26.8386476526198,0,"CrossFit TBR",9238,"United States",1,"North America",1,"ACT",1,2018,29,416,1,70,1533,1,1
5922,"Joshua Lewis","Joshua","Lewis","M",1,34,0,178,0,89,0,28.0898876404494,0,"",0,"",0,"",0,"ACT",1,2008,60,22,0,1000,5000,1,1
6023,"J.c. Nessa","J.c.","Nessa","M",1,29,0,178,0,87,0,27.458654210327,0,"",0,"",0,"",0,"CUT",4,2009,20,119,0,1000,5000,1,1
6109,"Michelle Kinney","Michelle","Kinney","F",2,29,0,163,0,64,0,24.0882231171666,0,"Scott Street CrossFit",4082,"United States",1,"North America",1,"ACT",1,2013,8,724,1,24,401,1,1
6115,"James Cebedo","James","Cebedo","M",1,26,0,161,0,69,0,26.6193433895297,0,"",0,"",0,"",0,"ACT",1,2008,99,29,0,1000,5000,1,2
6122,"Christian Lucero","Christian","Lucero","M",1,23,0,176,0,87,0,28.0862603305785,0,"CrossFit Costa Mesa",918,"United States",1,"North America",1,"ACT",1,2016,18,569,1,19,346,1,1
6139,"Samantha Petersen","Samantha","Petersen","F",2,23,0,173,0,80,0,26.7299274950717,0,"",0,"United States",1,"North America",1,"CUT",4,2011,39,128,1,47,778,1,1
6147,"Sam Ek","Sam","Ek","M",1,24,0,181,0,84,0,25.6402429718263,0,"",0,"",0,"",0,"ACT",1,2008,86,26,0,1000,5000,1,2
6169,"Jerome Perryman","Jerome","Perryman","M",1,35,0,191,0,100,0,27.411529289219,0,"",0,"",0,"",0,"CUT",4,2009,17,115,0,1000,5000,1,2
6346,"Sam Stewart","Sam","Stewart","M",1,24,0,176,0,87,0,28.0862603305785,0,"CrossFit C2F",14124,"Ireland",23,"Europe",4,"WD",2,2021,37,108,1,70,1410,1,1
6913,"Lindy Barber","Lindy","Barber","F",2,24,0,171,0,67,0,22.9130330700044,0,"CrossFit the Ville",5273,"United States",1,"North America",1,"ACT",1,2013,28,452,1,97,1078,1,1
7173,"Breck Berry","Breck","Berry","M",1,31,0,171,0,78,0,26.6748743203037,0,"",0,"",0,"",0,"ACT",1,2007,5,252,0,1000,5000,1,2
7197,"Dj Wickham","Dj","Wickham","M",1,25,0,188,0,103,0,29.1421457673155,0,"",0,"",0,"",0,"ACT",1,2009,10,127,0,1000,5000,1,2
7285,"Rob Forte","Rob","Forte","M",1,24,0,174,0,89,0,29.3962214295151,0,"",0,"Australia",3,"Oceania",7,"CUT",4,2011,30,225,1,106,1682,1,1
7287,"Amy Dracup","Amy","Dracup","F",2,30,0,160,0,62,0,24.21875,0,"",0,"Australia",3,"Oceania",7,"ACT",1,2011,11,624,1,37,649,1,1
7314,"Brandon Swan","Brandon","Swan","M",1,20,0,175,0,89,0,29.0612244897959,0,"CrossFit Western Front",2032,"Australia",3,"Oceania",7,"CUT",4,2012,41,242,1,45,1167,1,1
7336,"Benjamin Garard","Benjamin","Garard","M",1,26,0,165,0,82,0,30.119375573921,0,"BENTON CrossFit",8118,"Australia",3,"Oceania",7,"ACT",1,2015,15,540,1,31,1248,1,1
7747,"Azadeh Boroumand","Azadeh","Boroumand","F",2,25,0,178,0,78,0,24.6181037747759,0,"Get Lifted CrossFit",2056,"United States",1,"North America",1,"CUT",4,2012,18,605,1,45,657,1,1
7965,"Elisabeth Akinwale","Elisabeth","Akinwale","F",2,32,0,171,0,72,0,24.6229609110496,0,"",0,"United States",1,"North America",1,"CUT",4,2011,13,401,1,295,2814,1,1
8015,"Rebecca Voigt","Rebecca","Voigt","F",2,27,0,176,0,69,0,22.2753099173554,0,"",0,"",0,"",0,"ACT",1,2008,7,23,0,1000,5000,1,5
8018,"Nelly Fernanda Rodriguez","Nelly Fernanda","Rodriguez","F",2,31,0,160,0,60,0,23.4375,0,"",0,"",0,"",0,"CUT",4,2010,41,162,0,1000,5000,1,7
8027,"Libby Dibiase","Libby","Dibiase","F",2,21,0,161,0,59,0,22.7614675359747,0,"",0,"",0,"",0,"CUT",4,2009,47,154,0,1000,5000,1,7
8067,"Brandon Phillips","Brandon","Phillips","M",1,27,0,181,0,98,0,29.913616800464,0,"",0,"",0,"",0,"ACT",1,2010,11,121,0,1000,5000,1,7
8233,"Robert Gerdes","Robert","Gerdes","M",1,25,0,186,0,98,0,28.3269742166724,0,"",0,"",0,"",0,"CUT",4,2009,72,116,0,1000,5000,1,1
8325,"Nick Bloch","Nick","Bloch","M",1,33,0,183,0,100,0,29.8605512257756,0,"CrossFit Fond du Lac",4643,"United States",1,"North America",1,"CUT",4,2019,41,116,1,248,2893,1,1
8335,"Caity Matter","Caity","Matter","F",2,25,0,176,0,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2008,1,19,0,1000,5000,1,1
8342,"Elyse Umeda-korth","Elyse","Umeda-korth","F",2,25,0,158,0,57,0,22.8328793462586,0,"",0,"",0,"",0,"ACT",1,2010,11,112,0,1000,5000,1,1
8356,"Paul Tremblay","Paul","Tremblay","M",1,27,0,178,0,91,0,28.7211210705719,0,"CrossFit NCR",6198,"Canada",5,"North America",1,"CUT",4,2014,31,392,1,512,5000,1,1
8404,"Camille Leblanc-bazinet","Camille","Leblanc-bazinet","F",2,21,0,158,0,59,0,23.6340330075308,0,"",0,"",0,"",0,"ACT",1,2010,9,94,0,1000,5000,1,1
8496,"Gabe Subry","Gabe","Subry","M",1,29,0,176,0,87,0,28.0862603305785,0,"",0,"",0,"",0,"CUT",4,2010,24,122,0,1000,5000,1,8
8522,"Chris Hogan","Chris","Hogan","M",1,23,0,179,0,91,0,28.4011110764333,0,"",0,"",0,"",0,"CUT",4,2009,31,172,0,1000,5000,1,2
8597,"Denise Serrano","Denise","Serrano","F",2,40,0,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2007,10,249,0,1000,5000,1,1
8668,"Tim Dymmel","Tim","Dymmel","M",1,32,0,178,0,84,0,26.5118040651433,0,"",0,"",0,"",0,"ACT",1,2008,85,26,0,1000,5000,1,1
8690,"Dean Linder-Leighton","Dean","Linder-Leighton","M",1,27,0,172,0,87,0,29.40778799351,0,"CrossFit Lionmode",20422,"Australia",3,"Oceania",7,"ACT",1,2018,14,668,1,31,1533,1,1
8741,"Angie Pye (hay)","Angie","Pye (hay)","F",2,35,0,168,0,71,0,25.15589569161,0,"",0,"Canada",5,"North America",1,"ACT",1,2011,10,642,0,1000,5000,1,2
8743,"David Levey","David","Levey","M",1,33,0,178,0,91,0,28.7211210705719,0,"",0,"",0,"Africa",5,"CUT",4,2012,36,323,1,1000,5000,1,1
8746,"Tommy Hackenbruck","Tommy","Hackenbruck","M",1,27,0,186,0,97,0,28.0379234593595,0,"",0,"",0,"",0,"ACT",1,2009,2,83,0,1000,5000,1,2
8755,"Dan Schmieding","Dan","Schmieding","M",1,24,0,173,0,84,0,28.0664238698253,0,"",0,"",0,"",0,"ACT",1,2008,98,29,0,1000,5000,1,2
8770,"Cheryl Brost","Cheryl","Brost","F",2,39,0,158,0,60,0,24.034609838167,0,"",0,"",0,"",0,"ACT",1,2010,13,125,0,1000,5000,1,2
8795,"Judd Xavier","Judd","Xavier","M",1,34,0,173,0,84,0,28.0664238698253,0,"",0,"",0,"",0,"ACT",1,2008,87,27,0,1000,5000,1,2
8797,"Ryan Swobody","Ryan","Swobody","M",1,29,0,178,0,83,0,26.1961873500821,0,"CrossFit Marysville",3228,"United States",1,"North America",1,"CUT",4,2013,44,182,1,117,1739,1,1
8859,"Ragnheiður Sara Sigmundsdottir","Ragnheiður Sara","Sigmundsdottir","F",2,22,0,173,0,69,0,23.0545624644993,0,"CrossFit Sudurnes",8448,"Iceland",6,"Europe",4,"ACT",1,2015,3,743,1,3,141,1,1
8873,"Danie Du Preez","Danie","Du Preez","M",1,42,0,178,0,96,0,30.299204645878,0,"",0,"South Africa",9,"Africa",5,"CUT",4,2011,47,70,0,1000,5000,1,6
8896,"Rasmus Andersen","Rasmus","Andersen","M",1,24,0,183,0,98,0,29.2633402012601,0,"CrossFit Invictus",600,"United States",1,"North America",1,"ACT",1,2016,25,497,1,12,270,1,1
8921,"Kate Rawlings","Kate","Rawlings","F",2,28,0,161,0,64,0,24.6904054627522,0,"",0,"",0,"",0,"CUT",4,2010,29,103,0,1000,5000,1,2
9121,"Christy Phillips (adkins)","Christy","Phillips (adkins)","F",2,24,0,163,0,62,0,23.3354661447552,0,"",0,"",0,"",0,"ACT",1,2009,6,124,0,1000,5000,1,2
9193,"Jeff Germond","Jeff","Germond","M",1,33,0,173,0,89,0,29.7370443382672,0,"CrossFit NOLA",2984,"United States",1,"North America",1,"CUT",4,2014,41,230,1,197,2784,1,1
9230,"Jason Cain","Jason","Cain","M",1,33,0,168,0,81,0,28.6989795918367,0,"",0,"Canada",5,"North America",1,"CUT",4,2011,38,130,1,53,1019,1,1
9241,"Chase Daniels","Chase","Daniels","M",1,25,0,181,0,87,0,26.5559659351058,0,"",0,"United States",1,"North America",1,"CUT",4,2011,16,365,1,28,612,1,1
9258,"Kelley Hennigan","Kelley","Hennigan","F",2,23,0,163,0,71,0,26.7228725206067,0,"",0,"United States",1,"North America",1,"CUT",4,2012,33,352,1,86,1101,1,1
9353,"Cj Martin","Cj","Martin","M",1,29,0,171,0,71,0,24.2809753428405,0,"",0,"",0,"",0,"ACT",1,2007,20,216,0,1000,5000,1,1
9359,"Justin Riley","Justin","Riley","M",1,27,0,176,0,91,0,29.3775826446281,0,"",0,"",0,"",0,"ACT",1,2008,44,20,0,1000,5000,1,1
9428,"Jordan Holland","Jordan","Holland","M",1,20,0,181,0,96,0,29.3031348249443,0,"",0,"",0,"",0,"ACT",1,2008,36,19,0,1000,5000,1,1
9440,"Anna Tobias","Anna","Tobias","F",2,30,0,167,0,65,0,23.3066800530675,0,"",0,"United States",1,"North America",1,"ACT",1,2013,9,706,1,101,1143,1,1
9446,"Skip Miller","Skip","Miller","M",1,39,0,178,0,96,0,30.299204645878,0,"",0,"",0,"",0,"ACT",1,2008,92,28,0,1000,5000,1,5
9468,"Nicholas Luppino","Nicholas","Luppino","M",1,27,0,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,70,23,0,1000,5000,1,5
9624,"Tarasa Barnett","Tarasa","Barnett","F",2,27,0,171,0,64,0,21.8870763653774,0,"",0,"Cayman Islands",8,"North America",1,"CUT",4,2011,43,100,1,362,3356,1,1
9644,"Matthew Barnett","Matthew","Barnett","M",1,31,0,186,0,94,0,27.1707711874205,0,"",0,"Cayman Islands",8,"North America",1,"CUT",4,2011,44,91,1,362,4308,1,1
9759,"Cheryl Nasso","Cheryl","Nasso","F",2,26,0,163,0,62,0,23.3354661447552,0,"",0,"United States",1,"North America",1,"CUT",4,2011,42,109,1,22,462,1,1
9839,"Andre Alipate","Andre","Alipate","M",1,36,0,177,0,81,0,25.8546394714163,0,"CrossFit 3216",16145,"Tonga",63,"Oceania",7,"CUT",4,2019,93,0,1,1000,5000,0,1
9983,"Roch Proteau","Roch","Proteau","M",1,28,0,180,0,80,0,24.6913580246914,0,"",0,"",0,"",0,"CUT",4,2009,65,101,0,1000,5000,1,1
10091,"Josh Everett","Josh","Everett","M",1,32,0,176,0,84,0,27.1177685950413,0,"",0,"",0,"",0,"ACT",1,2007,3,267,0,1000,5000,1,1
10169,"Austin Malleolo","Austin","Malleolo","M",1,23,0,166,0,80,0,29.0317898098418,0,"",0,"",0,"",0,"ACT",1,2010,6,84,0,1000,5000,1,1
10181,"Michael Giardina","Michael","Giardina","M",1,28,0,178,0,85,0,26.8274207802045,0,"",0,"",0,"",0,"ACT",1,2008,20,18,0,1000,5000,1,4
10463,"Nelson Barriga","Nelson","Barriga","M",1,22,0,159,0,63,0,24.9199003203987,0,"",0,"",0,"",0,"CUT",4,2009,74,142,0,1000,5000,1,4
10484,"Adrian Conway","Adrian","Conway","M",1,29,0,178,0,92,0,29.0367377856331,0,"",0,"United States",1,"North America",1,"ACT",1,2015,21,493,1,138,3510,1,1
10593,"Zach Forrest","Zach","Forrest","M",1,23,0,171,0,82,0,28.0428165931398,0,"",0,"",0,"",0,"CUT",4,2009,66,106,0,1000,5000,1,1
10760,"Kirsten Pedri","Kirsten","Pedri","F",2,35,0,176,0,69,0,22.2753099173554,0,"",0,"United States",1,"North America",1,"ACT",1,2017,28,408,1,33,519,1,1
10822,"Mikko Aronpää","Mikko","Aronpää","M",1,27,0,178,0,92,0,29.0367377856331,0,"",0,"Finland",4,"Europe",4,"CUT",4,2011,34,192,1,29,625,1,1
10886,"Sammy Wood","Sammy","Wood","F",2,27,0,165,0,68,0,24.9770431588613,0,"CrossFit Athletic",2414,"Australia",3,"Oceania",7,"ACT",1,2015,12,590,1,262,3495,1,1
10892,"Neil Scholtz","Neil","Scholtz","M",1,25,0,179,0,82,0,25.5922099809619,0,"",0,"",0,"",0,"CUT",4,2010,42,138,0,1000,5000,1,1
10917,"Eric Magee","Eric","Magee","M",1,29,0,181,0,93,0,28.3874118616648,0,"",0,"United States",1,"North America",1,"CUT",4,2013,39,309,1,45,922,1,1
11068,"Rika Geyser","Rika","Geyser","F",2,32,0,182,0,82,0,24.7554643159039,0,"Cape CrossFit",2132,"",0,"Africa",5,"WD",2,2012,43,178,1,1000,5000,1,1
11156,"Mariah Provost","Mariah","Provost","F",2,27,0,161,0,59,0,22.7614675359747,0,"",0,"",0,"",0,"CUT",4,2009,39,107,0,1000,5000,1,1
11215,"Kaleena Ladeairous","Kaleena","Ladeairous","F",2,27,0,173,0,69,0,23.0545624644993,0,"CrossFit Port Chester",2859,"United States",1,"North America",1,"ACT",1,2013,19,639,1,9,227,1,1
11218,"Jaime Gold","Jaime","Gold","F",2,25,0,161,0,62,0,23.9188302920412,0,"",0,"United States",1,"North America",1,"CUT",4,2011,26,246,1,53,841,1,1
11232,"Zeph Littleton","Zeph","Littleton","M",1,25,0,178,0,82,0,25.8805706350208,0,"",0,"United States",1,"North America",1,"CUT",4,2011,35,182,1,69,1242,1,1
11267,"Jared Davis","Jared","Davis","M",1,28,0,181,0,87,0,26.5559659351058,0,"",0,"United States",1,"North America",1,"CUT",4,2011,22,326,0,1000,5000,1,1
11279,"Talayna Fortunato","Talayna","Fortunato","F",2,30,0,171,0,69,0,23.5970042064225,0,"PBG CrossFit",2386,"United States",1,"North America",1,"ACT",1,2012,3,973,1,17,422,1,1
11321,"Jessa Lemoine","Jessa","Lemoine","F",2,25,0,163,0,62,0,23.3354661447552,0,"CrossFit EXP",2799,"United States",1,"North America",1,"CUT",4,2012,20,523,1,273,2604,1,1
11337,"Brandon Pastorek","Brandon","Pastorek","M",1,24,0,181,0,93,0,28.3874118616648,0,"",0,"",0,"",0,"CUT",4,2009,27,147,0,1000,5000,1,1
11350,"Dan Rogers","Dan","Rogers","M",1,26,0,183,0,89,0,26.5758905909403,0,"",0,"",0,"",0,"CUT",4,2010,29,103,0,1000,5000,1,1
11391,"Númi Snær Katrínarson","Númi Snær","Katrínarson","M",1,31,0,182,0,83,0,25.0573602221954,0,"CrossFit Nordic",1009,"",0,"Europe",4,"CUT",4,2012,24,471,1,232,3490,1,1
11435,"Rich Froning Jr.","Rich","Froning Jr.","M",1,22,0,176,0,88,0,28.4090909090909,0,"",0,"",0,"",0,"ACT",1,2010,2,51,0,1000,5000,1,1
11451,"Graham Holmberg","Graham","Holmberg","M",1,26,0,181,0,87,0,26.5559659351058,0,"",0,"United States",1,"North America",1,"ACT",1,2011,4,717,0,1000,5000,1,4
11457,"Sean Provost","Sean","Provost","M",1,23,0,183,0,78,0,23.291229956105,0,"",0,"",0,"",0,"CUT",4,2009,51,202,0,1000,5000,1,1
11460,"Candice Wagner","Candice","Wagner","F",2,26,0,161,0,61,0,23.5330427066857,0,"CrossFit Iron Horse",2240,"United States",1,"North America",1,"CUT",4,2012,29,377,1,54,781,1,1
11586,"Chase Ingraham","Chase","Ingraham","M",1,27,0,188,0,91,0,25.7469443186962,0,"",0,"",0,"",0,"CUT",4,2010,33,116,0,1000,5000,1,2
11626,"Heather Welsh","Heather","Welsh","F",2,29,0,176,0,67,0,21.6296487603306,0,"CrossFit Grandview",1710,"United States",1,"North America",1,"CUT",4,2012,22,506,1,263,2526,1,1
11644,"Joey Warren","Joey","Warren","M",1,26,0,181,0,82,0,25.0297609963066,0,"",0,"",0,"",0,"CUT",4,2009,54,181,0,1000,5000,1,1
11708,"Amanda Goodman","Amanda","Goodman","F",2,22,0,153,0,65,0,27.7670981246529,0,"CrossFit Performance",848,"United States",1,"North America",1,"CUT",4,2013,35,323,1,79,908,1,1
